Guideline,Recommendation.number,Paragraph,Recommendation,Agreement,Agreement.amended,Commission.agency,Publish.year,Topic.of.guideline,Other.high.level.evidence,individual_cr,cochrane_year,cochrane_first_year,cochrane_recommendation,Guideline_found,We_found,flag
G0017,1,2.2,Over-the-counter medications are as effective as placebo for acute cough with head colds in children.,1,1,BTS,2007,Respiratory infections,Y,CD001831_V2_2004,2004,2001,"There is no good evidence for or against the effectiveness of OTC medicines in acute cough. The results of this review have to be interpreted with caution due to differences in study designs, populations, interventions and outcomes between studies. The numbers of studies in each group were small, and studies often showed conflicting results. Effect sizes in many studies were unclear and it is questionable as to whether all of the positive results are clinically relevant. ",FALSE,TRUE,all_ok
G0017,3,3.3,Antibiotics are generally not effective or recommended for treating acute coughs caused by simple head colds.,1,1,BTS,2007,Respiratory infections,N,CD000247,2005,1998,There is insufficient evidence of benefit to warrant the use of antibiotics for upper respiratory tract infections in children or adults. Antibiotics cause significant adverse effects in adults when given for the common cold and in all ages when given for acute purulent rhinitis. | The evidence on acute purulent rhinitis and acute clear rhinitis suggests no benefit for antibiotics for these conditions and their routine use is not recommended.,TRUE,TRUE,all_ok
G0017,9,6.2,Children with protracted bacterial bronchitis should first have other underlying conditions excluded and sputum cultured before this diagnosis is made. A trial treatment of physiotherapy and a prolonged course (eg  —6 weeks) of appropriate antibiotics may be tried.,1,2,BTS,2007,Respiratory infections,N,CD004822,2005,2005,"Antibiotics are likely to be beneficial in the treatment of children with chronic moist cough. This evidence is however limited by study quality, study design and sensitivity analysis data. The use of antibiotics however has to be balanced against their well known adverse events. Further well-designed RCTs using valid cough outcome measures are needed to answer this question conclusively.",TRUE,TRUE,all_ok
G0017,10,7.2,"In otherwise well children with non-specific isolated coughing with no specific disease pointers  empirical trials of anti-asthma,  anti-allergic, rhinitis, or antigastro- oesophageal reflux therapy are unlikely to be beneficial and are generally not recommended.",1,1,BTS,2007,Respiratory infections,Y,CD004358,2003,2003,There is currently no evidence to support the use of inhaled anti-cholinergics for symptomatic control of non-specific cough in children. Further research examining the effects of this intervention is needed.,TRUE,TRUE,all_ok
G0017,10,7.2,"In otherwise well children with non-specific isolated coughing with no specific disease pointers  empirical trials of anti-asthma,  anti-allergic, rhinitis, or antigastro- oesophageal reflux therapy are unlikely to be beneficial and are generally not recommended.",1,1,BTS,2007,Respiratory infections,Y,CD005310,2005,2005,"There is currently an absence of reliable evidence to support the routine use of methylxanthines for symptomatic control of non-specific cough in children. If methylxanthines were to be trialed in children with prolonged non-specific cough, cohort data (thus limited) suggest a clinical response (subjective cough severity) would be seen within two to five days (and certainly within 14 days) of therapy. However methylxanthine use has to be balanced against the well known risk of toxicity and its low therapeutic range in children. Further research examining the efficacy of this intervention is needed.",TRUE,TRUE,all_ok
G0017,10,7.2,"In otherwise well children with non-specific isolated coughing with no specific disease pointers  empirical trials of anti-asthma,  anti-allergic, rhinitis, or antigastro- oesophageal reflux therapy are unlikely to be beneficial and are generally not recommended.",1,1,BTS,2007,Respiratory infections,Y,CD004436,2004,2004,There is currently an absence of evidence to support the routine use of inhaled cromones for symptomatic control of non-specific cough in children. Further research examining the effects of this intervention is needed.,TRUE,TRUE,all_ok
G0017,10,7.2,"In otherwise well children with non-specific isolated coughing with no specific disease pointers  empirical trials of anti-asthma,  anti-allergic, rhinitis, or antigastro- oesophageal reflux therapy are unlikely to be beneficial and are generally not recommended.",1,1,BTS,2007,Respiratory infections,Y,CD005602,2006,2006,"With the lack of evidence, the routine use of LRTA in treating children with non-specific cough cannot be recommended.",TRUE,TRUE,all_ok
G0017,10,7.2,"In otherwise well children with non-specific isolated coughing with no specific disease pointers  empirical trials of anti-asthma,  anti-allergic, rhinitis, or antigastro- oesophageal reflux therapy are unlikely to be beneficial and are generally not recommended.",1,1,BTS,2007,Respiratory infections,Y,CD004823_V3_2006,2006,2006,"In children, there is an absence of data on the utility of PPI for cough associated with GORD. | Until more evidence is available in the form of well designed RCTs, other causes of cough should be considered in children with cough and GORD, prior to any consideration of empiric treatment with a prolonged course of GORD medications/interventions.",FALSE,TRUE,all_ok
G0017,12,7.5,Empirical gastro-oesophageal reflux therapy is not indicated for non-specific cough in children,1,1,BTS,2007,Respiratory infections,N,CD004823_V3_2006,2006,2006,"In children, there is an absence of data on the utility of PPI for cough associated with GORD. | Until more evidence is available in the form of well designed RCTs, other causes of cough should be considered in children with cough and GORD, prior to any consideration of empiric treatment with a prolonged course of GORD medications/interventions.",TRUE,TRUE,all_ok
G0018,24,0,Amoxicillin is recommended as first choice for oral antibiotic therapy in all children because it is effective against the majority of pathogens which cause CAP in this group  is well tolerated and cheap. Alternatives are co-amoxiclav  cefaclor erythromycin  azithromycin and clarithromycin. [B],2,1,BTS,2011,Respiratory infections,Y,CD004874,2010,2006,"There were many studies with different methodologies investigating multiple antibiotics. For treatment of ambulatory patients with CAP, amoxycillin is an alternative to co-trimoxazole | With limited data on other antibiotics, co-amoxyclavulanic acid and cefpodoxime may be alternative second-line drugs. | For severe pneumonia without hypoxia, oral amoxycillin may be an alternative to injectable penicillin in hospitalised children; however, for ambulatory treatment of such patients with oral antibiotics, more studies in community settings are required. | For children hospitalised with severe and very severe CAP, penicillin/ampicillin plus gentamycin is superior to chloramphenicol. The other alternative drugs for such patients are ceftrioxone, levofloxacin, co-amoxyclavulanic acid and cefuroxime. Until more studies are available, these can be used as a second-line therapy. |  There is a need for more studies with larger patient populations and similar methodologies to compare newer antibiotics",TRUE,TRUE,all_ok
G0018,26,0,Macrolide antibiotics should be used if either mycoplasma or chlamydia pneumonia is suspected or in very severe disease.[D],1,1,BTS,2011,Respiratory infections,N,CD004875,2010,2005,"There is insufficient evidence to draw any specific conclusions about the efficacy of antibiotics for this condition in children (although one trial suggests macrolides may be efficacious in some children with LRTI secondary to Mycoplasma). The use of antibiotics has to be balanced with possible adverse events. There is still a need for high quality, double-blinded RCTs to assess the efficacy and safety of antibiotics for LRTI secondary to M. pneumoniae in children.",TRUE,TRUE,all_ok
G0018,28,0,Antibiotics administered orally are safe and effective for children presenting with even severe CAP. [A],1,1,BTS,2011,Respiratory infections,Y,CD004979,2006,2006,Oral therapy appears to be an effective and safe alternative to parenteral antibiotics in hospitalised children with severe pneumonia who do not have any serious signs or symptoms.,TRUE,TRUE,all_ok
G0018,29,0,Intravenous antibiotics should be used in the treatment of pneumonia in children when the child is unable to tolerate oral fluids or absorb oral antibiotics (eg  because of vomiting) or presents with signs of septicaemia or complicated pneumonia. [D],1,1,BTS,2011,Respiratory infections,N,CD004979,2006,2006,Oral therapy appears to be an effective and safe alternative to parenteral antibiotics in hospitalised children with severe pneumonia who do not have any serious signs or symptoms.,TRUE,TRUE,all_ok
G0019,3,1.3,The choice of either oseltamivir or zanamivir in the circumstances described in 1.1 should be made after consultation between the healthcare professional  the patient and carers. The decision should take into account the patient s preferences regarding drug delivery and potential adverse effects and contraindications. If all other considerations are equal  the drug with the lowest acquisition cost should be offered.,1,1,NICE,2009,Respiratory infections,N,CD002744_V2_2007,2007,2003,"Neuraminidase inhibitors were effective in shortening illness duration and hastening return to normal activity in previously healthy children with a clinical or laboratory diagnosis of influenza. Oseltamivir was effective in reducing the incidence of secondary complications. Efficacy in 'at risk' children remains to be proven. The drugs are safe, but oseltamivir can cause vomiting. | Neuraminidase inhibitors were effective in shortening illness duration and hastening return to normal activity in previously healthy children with a clinical or laboratory diagnosis of influenza. Oseltamivir was effective in reducing the incidence of secondary complications. Efficacy in 'at risk' children remains to be proven. The drugs are safe, but oseltamivir can cause vomiting.",FALSE,TRUE,all_ok
G0019,5,1.5,Amantadine is not recommended for the treatment of influenza.,1,1,NICE,2009,Respiratory infections,N,CD002745_V2_2008,2008,2008,"According to available data, AMT was effective in prophylaxis against influenza A in children. The safety of the drug was not well established but it should be tried if one takes into account the important role of children in transmitting infections. | Our conclusions regarding the effectiveness of both antivirals for the treatment of influenza A in children was limited to a proven benefit of RMT in the abatement of fever by day three of treatment with RMT. This benefit does not seem to justify a recommendation for using RMT to treat all children with influenza A infection, but only for selected cases in which fever may cause undesirable consequences.",TRUE,TRUE,all_ok
G0020,1,1.1,Oseltamivir and zanamivir are recommended  within their marketing authorisations  for the post-exposure prophylaxis of influenza if all of the following circumstances apply:-  National surveillance schemes have indicated that influenza virus is circulating. The person is in an at-risk group as defined in section 1.3.   The person has been exposed (as defined in section 1.4) to an influenza-like illness and is able to begin prophylaxis within the timescale specified in the marketing authorisations of the individual drugs (within 36 hours of contact with an index case  for zanamivir and  within 48 hours of contact with an index case for oseltamivir).   The person has not been effectively protected by vaccination (as defined in section 1.5). ,1,4,NICE,2008,Respiratory infections,N,CD002744_V2_2007,2007,2003,"Neuraminidase inhibitors were effective in shortening illness duration and hastening return to normal activity in previously healthy children with a clinical or laboratory diagnosis of influenza. Oseltamivir was effective in reducing the incidence of secondary complications. Efficacy in 'at risk' children remains to be proven. The drugs are safe, but oseltamivir can cause vomiting. | Neuraminidase inhibitors were effective in shortening illness duration and hastening return to normal activity in previously healthy children with a clinical or laboratory diagnosis of influenza. Oseltamivir was effective in reducing the incidence of secondary complications. Efficacy in 'at risk' children remains to be proven. The drugs are safe, but oseltamivir can cause vomiting.",TRUE,TRUE,all_ok
G0020,2,1.2,The choice of either oseltamivir or zanamivir in the circumstances described in section 1.1 should be determined by the healthcare professional in consultation with patients and carers. The decision should take into account preferences regarding the delivery of the drug and potential adverse effects and contraindications. If all other considerations are equal  the drug with the lower acquisition cost should be used.,1,1,NICE,2008,Respiratory infections,N,CD002744_V2_2007,2007,2003,"Neuraminidase inhibitors were effective in shortening illness duration and hastening return to normal activity in previously healthy children with a clinical or laboratory diagnosis of influenza. Oseltamivir was effective in reducing the incidence of secondary complications. Efficacy in 'at risk' children remains to be proven. The drugs are safe, but oseltamivir can cause vomiting. | Neuraminidase inhibitors were effective in shortening illness duration and hastening return to normal activity in previously healthy children with a clinical or laboratory diagnosis of influenza. Oseltamivir was effective in reducing the incidence of secondary complications. Efficacy in 'at risk' children remains to be proven. The drugs are safe, but oseltamivir can cause vomiting.",TRUE,TRUE,all_ok
G0021,19,7.2,The antiviral treatment of choice is oseltamivir (TamifluH). This is given as a five-day course of oral tablets; 75 mg twice daily for adults. Liquid suspension is available for children from the age of 1 year upwards (see table 7.1).,2,1,BTS/BIS/HPA/HD,2007,Respiratory infections,Y,CD002744_V1_2003,2003,2003,"Neuraminidase inhibitors were effective in shortening illness duration and hastening return to normal activity in previously healthy children with a clinical or laboratory diagnosis of influenza. Oseltamivir was effective in reducing the incidence of secondary complications. Efficacy in 'at risk' children remains to be proven. The drugs are safe, but oseltamivir can cause vomiting.",TRUE,TRUE,all_ok
G0021,77,14.7,Patients treated initially with parenteral antibiotics should be transferred to an oral regimen as soon as clinical improvement occurs and the temperature has been normal for 24 hours  providing there is no contraindication to the oral route.,1,1,BTS/BIS/HPA/HD,2007,Respiratory infections,Y,CD004979,2006,2006,Oral therapy appears to be an effective and safe alternative to parenteral antibiotics in hospitalised children with severe pneumonia who do not have any serious signs or symptoms.,FALSE,TRUE,all_ok
G0021,90,19.4,Oseltamivir is the antiviral agent of choice,2,1,BTS/BIS/HPA/HD,2007,Respiratory infections,Y,CD002744_V1_2003,2003,2003,"Neuraminidase inhibitors were effective in shortening illness duration and hastening return to normal activity in previously healthy children with a clinical or laboratory diagnosis of influenza. Oseltamivir was effective in reducing the incidence of secondary complications. Efficacy in 'at risk' children remains to be proven. The drugs are safe, but oseltamivir can cause vomiting.",TRUE,TRUE,all_ok
G0021,95,20.2,For children under 12 years co-amoxiclav is the drug of choice,3,3,BTS/BIS/HPA/HD,2007,Respiratory infections,N,CD004874_V2_2006,2006,2006,"For treatment of ambulatory patients with CAP, amoxycillin is better than co-trimoxazole. | There is no apparent difference between azithromycin and erythromycin, azithromycin and co-amoxyclavulanic acid or cefpodoxime and co-amoxyclavulanic acid. | For hospitalized patients, procaine penicillin is better than co-trimoxazole and the combination of penicillin and gentamycin is better than chloramphenicol alone. ",FALSE,TRUE,all_ok
G0021,97,20.2,For children over 12 years doxycycline is an alternative,3,3,BTS/BIS/HPA/HD,2007,Respiratory infections,N,CD004874_V2_2006,2006,2006,"For treatment of ambulatory patients with CAP, amoxycillin is better than co-trimoxazole. | There is no apparent difference between azithromycin and erythromycin, azithromycin and co-amoxyclavulanic acid or cefpodoxime and co-amoxyclavulanic acid. | For hospitalized patients, procaine penicillin is better than co-trimoxazole and the combination of penicillin and gentamycin is better than chloramphenicol alone. ",FALSE,TRUE,all_ok
G0022,2,1.1.2,Patients or parents /carers  concerns and expectations should be determined and addressed when agreeing the use of the three antibiotic prescribing strategies (no prescribing  delayed prescribing and immediate prescribing).,1,1,NICE,2008,Respiratory infections,N,CD004417,2007,2004,"Most clinical outcomes show no difference between strategies. Delay slightly reduces patient satisfaction compared to immediate antibiotics (87% versus 92%), but not compared to none (87% versus 83%). In patients with respiratory infections where clinicians feel it is safe not to prescribe antibiotics immediately, no antibiotics with advice to return if symptoms do not resolve is likely to result in the least antibiotic use, while maintaining similar patient satisfaction and clinical outcomes to delayed antibiotics.",TRUE,TRUE,all_ok
G0022,3,1.1.3,A no antibiotic prescribing strategy or a delayed antibiotic prescribing strategy should be agreed for patients with the following conditions: acute otitis media  acute sore throat/acute pharyngitis/acute tonsillitis   common cold    acute rhinosinusitis    acute cough/acute bronchitis. Depending on clinical assessment of severity  patients in the following subgroups can also be considered for an immediate antibiotic prescribing strategy (in addition to a no antibiotic or a delayed antibiotic prescribing strategy):   bilateral acute otitis media in children younger than 2 years   acute otitis media in children with otorrhoea   acute sore throat/acute pharyngitis/acute tonsillitis when three or  more Centor criteria,1,1,NICE,2008,Respiratory infections,N,CD000247,2005,1998,There is insufficient evidence of benefit to warrant the use of antibiotics for upper respiratory tract infections in children or adults. Antibiotics cause significant adverse effects in adults when given for the common cold and in all ages when given for acute purulent rhinitis. | The evidence on acute purulent rhinitis and acute clear rhinitis suggests no benefit for antibiotics for these conditions and their routine use is not recommended.,TRUE,TRUE,all_ok
G0025,8,3.1.6,Children with proven OSA secondary to adenotonsillar hypertrophy should be referred for adenotonsillectomy. C,4,3,RCPCH,2009,Sleep apnoea,N,CD003136_V1_2001,2001,2001,There is an absence of randomised controlled trials investigating the efficacy of treatment of confirmed obstructive sleep apnoea with adenotonsillectomy in children. Research is required before recommendations for the treatment of obstructive sleep apnoea in children can be formulated. ,TRUE,TRUE,all_ok
G0026,17,0,B3a Nebulised budesonide or dexamethasone are effective in treating croup,1,1,RCPCH,2002,Ventilation in peri-anaesthetic/critical care,N,CD001955_V1_1999,1999,1999,Dexamethasone and budesonide are effective in relieving the symptoms of croup as early as 6 hours after treatment. Fewer co-interventions are used and the length of time spent in hospital is decreased in patients treated with glucocorticoids.,TRUE,TRUE,all_ok
G0026,18,0,B3b In a child with suspected croup  oral dexamethasone is cheaper and as efficacious as budesonide. Until more evidence becomes available  oral dexamethasone should therefore be used in preference to nebulised budesonide except in those children who are vomiting or unable to tolerate oral.,1,1,RCPCH,2002,Ventilation in peri-anaesthetic/critical care,N,CD001955_V1_1999,1999,1999,Dexamethasone and budesonide are effective in relieving the symptoms of croup as early as 6 hours after treatment. Fewer co-interventions are used and the length of time spent in hospital is decreased in patients treated with glucocorticoids.,TRUE,TRUE,all_ok
G0026,30,0,C6 In children over the age of 2 with moderate to severe asthma  the addition of 4-6 hrly anticholinergics to the beta 2-agonists inhalation regimen is indicated if there has been poor response to beta 2 agonist alone.,1,1,RCPCH,2002,Ventilation in peri-anaesthetic/critical care,N,CD000060,2000,2000,"A single dose of an anticholinergic agent is not effective for the treatment of mild and moderate exacerbations and is insufficient for the treatment of severe exacerbations | Adding multiple doses of anticholinergics to beta2 agonists appears safe, improves lung function and would avoid hospital admission in 1 of 12 such treated patients. | Although multiple doses should be preferred to single doses of anticholinergics, the available evidence only supports their use in school-aged children with severe asthma exacerbation. There is no conclusive evidence for using multiple doses of anticholinergics in children with mild or moderate exacerbations",TRUE,TRUE,all_ok
G0026,33,0,C9 Aminophylline should continue to be used for the treatment of acute severe life threatening asthma when other treatments including salbutamol and corticosteroids have been unsuccessful,1,1,RCPCH,2002,Ventilation in peri-anaesthetic/critical care,Y,CD001276_V1_2000,2000,2000,"Addition of intravenous aminophylline should be considered early in the treatment of children hospitalised with acute severe asthma with sub optimal response to the initial inhaled bronchodilator therapy. Although the improvement is sustained for 24 hours, there is no apparent reduction in length of hospital stay or number of inhaled beta2-agonists nebulisations. Treatment with aminophylline is associated with an increased risk of vomiting.",FALSE,TRUE,all_ok
G0026,39,0,D2 In a child clinically diagnosed with bronchiolitis  bronchodilators should not be routine practice. A trial may be considered but stopped if found to be of no help.,1,1,RCPCH,2002,Ventilation in peri-anaesthetic/critical care,N,CD001266_V1_1999,1999,1999,Bronchodilators produce modest short-term improvement in clinical scores. This small benefit must be weighed against the costs of these agents.,TRUE,TRUE,all_ok
